Date,High,Low,Open,Close,Volume,Adj Close,Month,Quarter,Year
2012-12-11,351.3113098,344.2041931,345.3453369,348.7887878,5369825,348.7887878,12,Quarter 4,2012
2012-12-12,352.1071167,347.0870972,349.9649658,349.1291199,4847148,349.1291199,12,Quarter 4,2012
2012-12-13,358.5935974,350.1251221,358.3183289,351.7016907,6882910,351.7016907,12,Quarter 4,2012
2012-12-14,354.2642517,349.5645752,349.9349365,351.3313293,4255940,351.3313293,12,Quarter 4,2012
2012-12-17,361.3213196,352.3623657,353.1030884,360.7507629,6064729,360.7507629,12,Quarter 4,2012
2012-12-18,364.914917,357.8828735,358.6586609,360.8959045,6003790,360.8959045,12,Quarter 4,2012
2012-12-19,361.8618469,358.6987,360.7157288,360.4154053,3833363,360.4154053,12,Quarter 4,2012
2012-12-20,362.6876831,358.8438416,361.9920044,361.5415344,3310686,361.5415344,12,Quarter 4,2012
2012-12-21,359.7697754,355.6156311,357.3423462,358.1731873,7044948,358.1731873,12,Quarter 4,2012
2012-12-24,357.947937,354.0890808,357.6126099,355.1051025,1680118,355.1051025,12,Quarter 4,2012
2012-12-26,356.7967834,351.5565491,354.3893738,354.7897949,2362435,354.7897949,12,Quarter 4,2012
2012-12-27,354.7747803,349.6546631,353.9239197,353.4985046,3291505,353.4985046,12,Quarter 4,2012
2012-12-28,353.8088074,350.3553467,351.1961975,350.3553467,2801196,350.3553467,12,Quarter 4,2012
2012-12-31,355.6406555,348.3483582,350.3503418,354.0440369,3990805,354.0440369,12,Quarter 4,2012
2013-01-02,363.8638611,358.6336365,360.0700684,361.9869995,5077517,361.9869995,1,Quarter 1,2013
2013-01-03,366.3313293,360.7207336,362.8278198,362.1972046,4631764,362.1972046,1,Quarter 1,2013
2013-01-04,371.1061096,364.2041931,365.0350342,369.3543396,5521473,369.3543396,1,Quarter 1,2013
2013-01-07,370.0600586,365.6556702,368.0930786,367.7427368,3308089,367.7427368,1,Quarter 1,2013
2013-01-08,368.5185242,362.5775757,368.1381531,367.0170288,3348848,367.0170288,1,Quarter 1,2013
2013-01-09,369.5445557,364.6646729,366.5014954,369.4294434,4045351,369.4294434,1,Quarter 1,2013
2013-01-10,372.8728638,367.1171265,371.7867737,371.1111145,3667729,371.1111145,1,Quarter 1,2013
2013-01-11,371.5865784,368.5185242,371.3713684,370.3653564,2567830,370.3653564,1,Quarter 1,2013
2013-01-14,371.4714661,361.5365295,368.868866,361.9869995,5722072,361.9869995,1,Quarter 1,2013
2013-01-15,367.8678589,356.4064026,360.0250244,362.8278198,7847545,362.8278198,1,Quarter 1,2013
2013-01-16,362.5325317,357.1921997,361.561554,357.9529419,4042753,357.9529419,1,Quarter 1,2013
2013-01-17,360.1801758,355.8658752,359.2142029,356.0160217,4418577,356.0160217,1,Quarter 1,2013
2013-01-18,356.7417297,351.0160217,355.5355225,352.607605,6447146,352.607605,1,Quarter 1,2013
2013-01-22,353.0230103,348.1080933,352.6826782,351.7867737,7577215,351.7867737,1,Quarter 1,2013
2013-01-23,374.8748779,368.2632751,368.3633728,371.1211243,11806382,371.1211243,1,Quarter 1,2013
2013-01-24,378.7937927,370.6256409,370.9909973,377.4824829,6758635,377.4824829,1,Quarter 1,2013
2013-01-25,379.6196289,375.5004883,375.7607727,377.2122192,4447348,377.2122192,1,Quarter 1,2013
2013-01-28,378.1781921,374.3193054,376.2562561,375.7407532,3250946,375.7407532,1,Quarter 1,2013
2013-01-29,378.8538513,373.6436462,373.7487488,377.2172241,3490706,377.2172241,1,Quarter 1,2013
2013-01-30,380.8558655,376.8318176,377.2472534,377.2922974,3462534,377.2922974,1,Quarter 1,2013
2013-01-31,379.1891785,375.5004883,375.6306458,378.2232361,3265132,378.2232361,1,Quarter 1,2013
2013-02-01,388.6886902,379.4294434,379.4794922,388.1882019,7484708,388.1882019,2,Quarter 1,2013
2013-02-04,385.620636,379.5145264,384.2292175,379.8898926,6074919,379.8898926,2,Quarter 1,2013
2013-02-05,385.9409485,380.1151123,380.9459534,383.2532654,3737659,383.2532654,2,Quarter 1,2013
2013-02-06,386.8668518,379.6296387,379.914917,385.470459,4152044,385.470459,2,Quarter 1,2013
2013-02-07,389.7947998,383.1331482,385.2352295,387.3623657,5674720,387.3623657,2,Quarter 1,2013
2013-02-08,393.7287292,390.170166,390.4554443,393.078064,6034160,393.078064,2,Quarter 1,2013
2013-02-11,391.8919067,387.2622681,389.5895996,391.601593,4331264,391.601593,2,Quarter 1,2013
2013-02-12,394.3443298,390.0750732,391.2662659,390.7407532,3714282,390.7407532,2,Quarter 1,2013
2013-02-13,393.0680542,390.3753662,390.4554443,391.8218079,2394004,391.8218079,2,Quarter 1,2013
2013-02-14,394.7647705,389.2742615,390.255249,394.3042908,3467129,394.3042908,2,Quarter 1,2013
2013-02-15,397.0270386,393.9289246,394.0940857,396.8418274,5454140,396.8418274,2,Quarter 1,2013
2013-02-19,403.9039001,398.0380249,398.3934021,403.8288269,5857736,403.8288269,2,Quarter 1,2013
2013-02-20,404.8898926,396.2912903,403.0530396,396.6266174,5522872,396.6266174,2,Quarter 1,2013
2013-02-21,403.1281128,396.006012,399.3994141,398.1631775,7005787,398.1631775,2,Quarter 1,2013
2013-02-22,401.0260315,397.2973022,400.0300293,400.255249,4103692,400.255249,2,Quarter 1,2013
2013-02-25,404.6096191,395.6406555,401.5515442,395.7807922,4603192,395.7807922,2,Quarter 1,2013
2013-02-26,398.3733826,392.5925903,397.8978882,395.4604492,4400595,395.4604492,2,Quarter 1,2013
2013-02-27,402.777771,395.9509583,397.7977905,400.2902832,4048148,400.2902832,2,Quarter 1,2013
2013-02-28,403.8988953,400.9159241,400.9509583,401.0010071,4527068,401.0010071,2,Quarter 1,2013
2013-03-01,403.9739685,398.4734802,399.2992859,403.4985046,4346449,403.4985046,3,Quarter 1,2013
2013-03-04,411.8318176,402.9028931,403.0530396,411.1611633,5545649,411.1611633,3,Quarter 1,2013
2013-03-05,420.4954834,414.8648682,414.8798828,419.7197266,8080112,419.7197266,3,Quarter 1,2013
2013-03-06,422.4224243,414.8198242,420.9359436,416.1061096,5740254,416.1061096,3,Quarter 1,2013
2013-03-07,418.7287292,415.2052002,417.4474487,416.7167053,4101295,416.7167053,3,Quarter 1,2013
2013-03-08,417.8778687,412.9379272,417.6676636,416.176178,5817976,416.176178,3,Quarter 1,2013
2013-03-11,420.2702637,416.1661682,416.261261,417.8278198,3186211,417.8278198,3,Quarter 1,2013
2013-03-12,416.3613586,412.2472534,415.7707825,414.2192078,4012583,414.2192078,3,Quarter 1,2013
2013-03-13,415.7607727,411.5665588,414.3643494,413.0680542,3279317,413.0680542,3,Quarter 1,2013
2013-03-14,413.908905,409.1040955,413.908905,411.1811829,3299098,411.1811829,3,Quarter 1,2013
2013-03-15,410.5605469,407.0770874,409.659668,407.5575562,6193201,407.5575562,3,Quarter 1,2013
2013-03-18,406.7867737,401.1361389,402.9028931,404.2992859,3672923,404.2992859,3,Quarter 1,2013
2013-03-19,410.0350342,403.6286316,406.0260315,406.0660706,4192204,406.0660706,3,Quarter 1,2013
2013-03-20,409.1641541,406.1261292,408.823822,407.7627563,2924672,407.7627563,3,Quarter 1,2013
2013-03-21,408.868866,405.3303223,406.0510559,406.0360413,2952245,406.0360413,3,Quarter 1,2013
2013-03-22,408.0280151,405.2252197,407.777771,405.5605469,2973424,405.5605469,3,Quarter 1,2013
2013-03-25,410.0250244,403.8138123,406.6116028,405.2252197,3420576,405.2252197,3,Quarter 1,2013
2013-03-26,407.4074097,404.2992859,407.1571655,406.6166077,2381416,406.6166077,3,Quarter 1,2013
2013-03-27,403.9039001,401.0660706,403.7437439,401.73172,4322074,401.73172,3,Quarter 1,2013
2013-03-28,403.0880737,397.0470581,402.3973999,397.4924927,4571024,397.4924927,3,Quarter 1,2013
2013-04-01,401.5265198,397.0220337,397.9028931,400.9960022,3610985,400.9960022,4,Quarter 2,2013
2013-04-02,407.8228149,402.4024048,402.6726685,406.9269409,4078917,406.9269409,4,Quarter 2,2013
2013-04-03,407.5075073,400.7357483,407.137146,403.5035095,3473523,403.5035095,4,Quarter 2,2013
2013-04-04,403.2782898,396.046051,402.5275269,397.9329224,4890305,397.9329224,4,Quarter 2,2013
2013-04-05,393.8888855,388.5885925,393.4234314,391.9169312,6860932,391.9169312,4,Quarter 2,2013
2013-04-08,390.1651611,384.5845947,389.7647705,387.8128052,5658536,387.8128052,4,Quarter 2,2013
2013-04-09,392.2672729,386.9419556,388.1381531,389.2142029,4310285,389.2142029,4,Quarter 2,2013
2013-04-10,396.5715637,388.3883972,391.8518372,395.4854736,3953243,395.4854736,4,Quarter 2,2013
2013-04-11,396.9469604,392.4224243,396.8368225,395.5905762,4053343,395.5905762,4,Quarter 2,2013
2013-04-12,396.4464417,391.856842,396.3913879,395.4204102,3270127,395.4204102,4,Quarter 2,2013
2013-04-15,398.8988953,388.8988953,393.3683777,391.3563538,4901294,391.3563538,4,Quarter 2,2013
2013-04-16,398.398407,392.352356,393.6886902,397.0820923,3480516,397.0820923,4,Quarter 2,2013
2013-04-17,395.8158264,389.4394531,393.7687683,391.6716614,4069926,391.6716614,4,Quarter 2,2013
2013-04-18,393.2933044,381.0110168,393.0680542,383.3383484,6638355,383.3383484,4,Quarter 2,2013
2013-04-19,402.1221313,383.5135193,384.9649658,400.3353271,11594794,400.3353271,4,Quarter 2,2013
2013-04-22,402.3823853,387.8878784,400.7007141,400.4554443,5761033,400.4554443,4,Quarter 2,2013
2013-04-23,408.1581726,400.5805664,400.9009094,404.3543396,4580015,404.3543396,4,Quarter 2,2013
2013-04-24,409.4094238,404.4044189,404.4594727,407.1321411,3654542,407.1321411,4,Quarter 2,2013
2013-04-25,408.6436462,404.2192078,408.5335388,404.9549561,3980416,404.9549561,4,Quarter 2,2013
2013-04-26,404.2742615,398.6886902,404.2041931,401.1111145,4970425,401.1111145,4,Quarter 2,2013
2013-04-29,411.7617493,401.9019165,402.0270386,409.9399414,4596998,409.9399414,4,Quarter 2,2013
2013-04-30,414.2342224,409.2492371,409.9099121,412.6976929,4608787,412.6976929,4,Quarter 2,2013
2013-05-01,412.7727661,408.5885925,412.0420532,410.6256409,2907090,410.6256409,5,Quarter 2,2013
2013-05-02,417.692688,409.9349365,410.4604492,415.2202148,4032563,415.2202148,5,Quarter 2,2013
2013-05-03,423.823822,418.4184265,418.8988953,423.2832947,5020175,423.2832947,5,Quarter 2,2013
2013-05-06,431.3563538,424.5545654,424.5545654,431.2062073,4278317,431.2062073,5,Quarter 2,2013
2013-05-07,432.3673706,425.7607727,431.9369507,429.0440369,3914082,429.0440369,5,Quarter 2,2013
2013-05-08,437.3773804,426.881897,428.9289246,437.2522583,4931663,437.2522583,5,Quarter 2,2013
2013-05-09,440.2702637,434.5495605,435.8558655,436.176178,4396799,436.176178,5,Quarter 2,2013
2013-05-10,440.7107239,436.51651,438.0930786,440.555542,3791605,440.555542,5,Quarter 2,2013
2013-05-13,441.6766663,437.1271362,439.8848877,439.2041931,2894103,439.2041931,5,Quarter 2,2013
2013-05-14,444.7897949,439.0090027,439.1891785,443.993988,3155441,443.993988,5,Quarter 2,2013
2013-05-15,458.6486511,447.4574585,448.1982117,458.4034119,7963828,458.4034119,5,Quarter 2,2013
2013-05-16,460.4504395,451.4564514,459.9599609,452.3873901,6412781,452.3873901,5,Quarter 2,2013
2013-05-17,457.2022095,450.7107239,455.4654541,455.0450439,5578416,455.0450439,5,Quarter 2,2013
2013-05-20,460.7607727,452.9529419,452.9529419,454.7197266,4540855,454.7197266,5,Quarter 2,2013
2013-05-21,456.2862854,449.2542419,454.4644775,453.9389343,3962034,453.9389343,5,Quarter 2,2013
2013-05-22,455.1101074,443.8838806,451.73172,445.1551514,5116079,445.1551514,5,Quarter 2,2013
2013-05-23,445.425415,437.437439,438.9389343,441.8368225,4545650,441.8368225,5,Quarter 2,2013
2013-05-24,439.8498535,435.9409485,438.0680542,437.0971069,4589006,437.0971069,5,Quarter 2,2013
2013-05-28,446.51651,440.6406555,442.1921997,441.0760803,4510485,441.0760803,5,Quarter 2,2013
2013-05-29,439.4344482,432.5775757,438.2933044,434.5895996,4022773,434.5895996,5,Quarter 2,2013
2013-05-30,439.8898926,433.6386414,435.3953857,435.8158264,4237159,435.8158264,5,Quarter 2,2013
2013-05-31,438.9389343,434.1941833,434.4945068,436.046051,3934861,436.046051,5,Quarter 2,2013
2013-06-03,437.4224243,427.9379272,436.9369507,434.2492371,4946449,434.2492371,6,Quarter 2,2013
2013-06-04,435.7307434,427.4624634,434.3593445,429.9799805,3733463,429.9799805,6,Quarter 2,2013
2013-06-05,435.1601563,428.993988,431.686676,430.2802734,4209386,430.2802734,6,Quarter 2,2013
2013-06-06,433.5986023,424.0340271,432.5825806,432.7527466,5153042,432.7527466,6,Quarter 2,2013
2013-06-07,440.4404297,433.0930786,435.6456604,440.3052979,5343851,440.3052979,6,Quarter 2,2013
2013-06-10,445.9459534,440.4854736,441.4914856,445.555542,4670924,445.555542,6,Quarter 2,2013
2013-06-11,443.9439392,440.2001953,442.4274292,440.3453369,3511685,440.3453369,6,Quarter 2,2013
2013-06-12,443.4434509,435.2602539,443.1731873,436.4264221,4405190,436.4264221,6,Quarter 2,2013
2013-06-13,440.2702637,433.183197,434.9249268,438.9389343,4135660,438.9389343,6,Quarter 2,2013
2013-06-14,442.7927856,437.5025024,440.4904785,437.9579468,4485510,437.9579468,6,Quarter 2,2013
2013-06-17,445.1601563,439.5795898,440.0550537,443.568573,4288307,443.568573,6,Quarter 2,2013
2013-06-18,450.9509583,444.6196289,444.7697754,450.7607727,4329466,450.7607727,6,Quarter 2,2013
2013-06-19,455.875885,449.1991882,451.1361389,450.790802,5825968,450.790802,6,Quarter 2,2013
2013-06-20,450.9509583,442.0971069,447.4424438,442.8128052,6737256,442.8128052,6,Quarter 2,2013
2013-06-21,445.385376,436.9719849,444.614624,440.9059143,7956635,440.9059143,6,Quarter 2,2013
2013-06-24,438.5986023,432.0570679,436.3763733,435.3303223,6027766,435.3303223,6,Quarter 2,2013
2013-06-25,440.2802734,432.6876831,439.0690613,433.5335388,5101294,433.5335388,6,Quarter 2,2013
2013-06-26,439.4394531,435.7207336,437.3123169,437.2622681,3659137,437.2622681,6,Quarter 2,2013
2013-06-27,442.7877808,438.7637634,439.8398438,438.9739685,3849147,438.9739685,6,Quarter 2,2013
2013-06-28,441.3613586,437.5325317,437.8878784,440.6256409,4693901,440.6256409,6,Quarter 2,2013
2013-07-01,446.4864807,442.9429321,443.6686707,444.3843689,3446150,444.3843689,7,Quarter 3,2013
2013-07-02,445.9459534,439.0740662,445.5455322,441.5965881,3779217,441.5965881,7,Quarter 3,2013
2013-07-03,445.0300293,439.6896973,440.3903809,443.6586609,2091906,443.6586609,7,Quarter 3,2013
2013-07-05,448.1531677,444.1141052,445.4504395,447.1921997,3400396,447.1921997,7,Quarter 3,2013
2013-07-08,453.5885925,448.9889832,450.0550537,452.9979858,3935061,452.9979858,7,Quarter 3,2013
2013-07-09,456.9319458,449.4394531,455.9559631,453.0730591,3954841,453.0730591,7,Quarter 3,2013
2013-07-10,456.0260315,450.6406555,452.1771851,453.4484558,3413383,453.4484558,7,Quarter 3,2013
2013-07-11,460.8658752,454.7147217,456.9569702,460.5805664,5163232,460.5805664,7,Quarter 3,2013
2013-07-12,461.9619751,458.078064,460.4604492,461.9619751,5131264,461.9619751,7,Quarter 3,2013
2013-07-15,464.4644775,458.6386414,462.6126099,462.8078003,3917079,462.8078003,7,Quarter 3,2013
2013-07-16,464.4494629,457.4074097,464.0290222,460.2652588,3962034,460.2652588,7,Quarter 3,2013
2013-07-17,463.8938904,458.6086121,460.960968,459.7347412,3009188,459.7347412,7,Quarter 3,2013
2013-07-18,460.4604492,452.0470581,459.9549561,455.7958069,7261731,455.7958069,7,Quarter 3,2013
2013-07-19,451.9269409,438.2432556,443.7487488,448.7487488,14703881,448.7487488,7,Quarter 3,2013
2013-07-22,456.7917786,448.9489441,451.4514465,455.8058167,5800594,455.8058167,7,Quarter 3,2013
2013-07-23,456.9569702,450.2352295,455.8058167,452.352356,4087309,452.352356,7,Quarter 3,2013
2013-07-24,455.6055908,450.8008118,454.0840759,451.9019165,4152843,451.9019165,7,Quarter 3,2013
2013-07-25,448.8738708,443.48349,447.3823853,444.294281,5996198,444.294281,7,Quarter 3,2013
2013-07-26,445.4404297,441.4414368,443.9389343,443.118103,3551845,443.118103,7,Quarter 3,2013
2013-07-29,447.8578491,440.8858948,442.8928833,441.5765686,3780016,441.5765686,7,Quarter 3,2013
2013-07-30,448.2532654,440.875885,443.1731873,445.9059143,3507689,445.9059143,7,Quarter 3,2013
2013-07-31,448.7037048,443.5335388,446.9419556,444.3193054,4342653,444.3193054,7,Quarter 3,2013
2013-08-01,452.7277222,447.947937,447.947937,452.562561,4272523,452.562561,8,Quarter 3,2013
2013-08-02,453.953949,450.8608704,452.1721802,453.738739,3424372,453.738739,8,Quarter 3,2013
2013-08-05,453.2132263,450.0500488,453.1481628,452.9529419,2616781,452.9529419,8,Quarter 3,2013
2013-08-06,455.3103027,448.313324,452.7977905,448.7337341,3009188,448.7337341,8,Quarter 3,2013
2013-08-07,449.6746826,444.9899902,447.9679565,445.7707825,2755642,445.7707825,8,Quarter 3,2013
2013-08-08,448.3683777,443.0880737,448.1932068,446.7767639,2973024,446.7767639,8,Quarter 3,2013
2013-08-09,448.2082214,445.4454346,445.7257385,445.6506653,2644753,445.6506653,8,Quarter 3,2013
2013-08-12,443.9439392,441.2662659,443.8938904,443.1982117,2751246,443.1982117,8,Quarter 3,2013
2013-08-13,444.6947021,438.5385437,443.8588562,441.0660706,2836760,441.0660706,8,Quarter 3,2013
2013-08-14,440.555542,434.0140076,439.6246338,435.340332,4160236,435.340332,8,Quarter 3,2013
2013-08-15,432.8928833,429.4294434,432.6526489,430.2602539,3734662,430.2602539,8,Quarter 3,2013
2013-08-16,431.6516418,428.6987,431.0710754,428.8838806,3346850,428.8838806,8,Quarter 3,2013
2013-08-19,436.4364319,429.1541443,429.2842712,433.2582703,3618178,433.2582703,8,Quarter 3,2013
2013-08-20,436.4914856,432.2022095,434.6096191,433.143158,2463534,433.143158,8,Quarter 3,2013
2013-08-21,438.8938904,433.6836853,435.7607727,435.1000977,3511085,435.1000977,8,Quarter 3,2013
2013-08-22,437.8128052,435.5605469,436.7867737,437.2922974,1738060,437.2922974,8,Quarter 3,2013
2013-08-23,439.4394531,435.3103027,439.3543396,435.5405273,2152046,435.5405273,8,Quarter 3,2013
2013-08-26,437.8878784,433.4584656,435.4354248,433.6286316,2102895,433.6286316,8,Quarter 3,2013
2013-08-27,432.2973022,424.3743591,430.2402344,425.5004883,3464732,425.5004883,8,Quarter 3,2013
2013-08-28,428.1331482,424.3092957,425.5505371,424.699707,2657140,424.699707,8,Quarter 3,2013
2013-08-29,430.620636,424.7197266,424.9599609,428.143158,2954043,428.143158,8,Quarter 3,2013
2013-08-30,429.4494629,423.2032166,428.3083191,423.8738708,3719477,423.8738708,8,Quarter 3,2013
2013-09-03,433.5285339,427.4024048,427.607605,430.620636,4091105,430.620636,9,Quarter 3,2013
2013-09-04,437.1871948,428.0130005,430.6055908,436.2512512,4078318,436.2512512,9,Quarter 3,2013
2013-09-05,440.3803711,436.2412415,437.1871948,440.2202148,2580017,440.2202148,9,Quarter 3,2013
2013-09-06,442.3323364,437.307312,441.6616516,440.2302246,3120077,440.2302246,9,Quarter 3,2013
2013-09-09,445.3203125,441.6516418,442.307312,444.4694824,2466731,444.4694824,9,Quarter 3,2013
2013-09-10,446.4464417,442.4424438,445.4554443,444.7797852,2572625,444.7797852,9,Quarter 3,2013
2013-09-11,448.9339294,443.48349,444.7147217,448.5435486,3217979,448.5435486,9,Quarter 3,2013
2013-09-12,449.3994141,445.4504395,449.1491394,446.9769897,2188809,446.9769897,9,Quarter 3,2013
2013-09-13,448.2882996,442.862854,447.6976929,444.9799805,2648149,444.9799805,9,Quarter 3,2013
2013-09-16,448.9489441,442.8778687,448.5485535,444.3243103,2670327,444.3243103,9,Quarter 3,2013
2013-09-17,444.6396484,440.9409485,444.1491394,443.4985046,2516281,443.4985046,9,Quarter 3,2013
2013-09-18,452.437439,441.9769897,443.6186218,452.1121216,3865531,452.1121216,9,Quarter 3,2013
2013-09-19,453.4484558,448.1481628,453.4484558,449.6446533,3192604,449.6446533,9,Quarter 3,2013
2013-09-20,452.5175171,448.2582703,449.6446533,452.007019,8681909,452.007019,9,Quarter 3,2013
2013-09-23,451.2462463,443.0430298,448.5235291,443.6936951,3551245,443.6936951,9,Quarter 3,2013
2013-09-24,445.4954834,441.1411438,443.6936951,443.8638611,2970626,443.8638611,9,Quarter 3,2013
2013-09-25,443.7187195,438.2382507,443.7187195,439.0540466,3294702,439.0540466,9,Quarter 3,2013
2013-09-26,441.816803,437.9379272,439.5895996,439.5245361,2517280,439.5245361,9,Quarter 3,2013
2013-09-27,439.1991882,436.091095,437.8478394,438.6336365,2515082,438.6336365,9,Quarter 3,2013
2013-09-30,440.8608704,434.5895996,434.9749756,438.3934021,3441355,438.3934021,9,Quarter 3,2013
2013-10-01,444.2792664,440.4654541,440.5655518,443.9439392,3366230,443.9439392,10,Quarter 4,2013
2013-10-02,445.1251221,439.3493347,441.8067932,444.4394531,2987609,444.4394531,10,Quarter 4,2013
2013-10-03,447.4974976,436.4864807,444.444458,438.48349,4229766,438.48349,10,Quarter 4,2013
2013-10-04,439.1941833,435.4354248,437.9379272,436.6116028,2713284,436.6116028,10,Quarter 4,2013
